[2021/08/30 00:30:01] - Namespace(cuda='4', description='alexnet', prefix='', seed=6869, batch_size=160, epochs=160, lr_max=0.001, target=None, iteration=0, step_size=0.005, epsilon=1, kernel_size=13, image_size=224, dataset_root='/tmp2/dataset/Restricted_ImageNet_Hendrycks', ckpt_root='/tmp2/aislab/adv_ckpt', opt_level='O1')
[2021/08/30 00:30:01] - Epoch  Seconds    Train Loss  Train Acc    Test Loss  Test Acc
[2021/08/30 01:51:17] -    89     51.6       79.1080    83.6385     171.7164   69.3750
[2021/08/30 01:52:08] -    90     50.8       78.6790    83.8851     172.1396   70.0417
[2021/08/30 01:53:00] -    91     51.1       74.2978    84.7959     169.9373   70.5000
[2021/08/30 01:53:53] -    92     50.7       75.2816    84.3907     176.8935   69.0417
[2021/08/30 01:54:43] -    93     50.5       73.9012    84.6467     183.8259   69.1667
[2021/08/30 01:55:34] -    94     50.9       74.6359    84.6859     175.6217   70.2083
[2021/08/30 01:56:25] -    95     51.1       73.7800    84.8131     179.8416   70.7083
[2021/08/30 01:57:16] -    96     50.9       75.4711    84.5776     177.0309   70.1250
[2021/08/30 01:58:07] -    97     50.7       73.3051    85.0393     175.9135   69.7917
[2021/08/30 01:59:00] -    98     51.8       72.8703    85.1508     186.9085   68.2917
[2021/08/30 01:59:53] -    99     51.8       70.6789    85.5842     179.1021   70.6250
[2021/08/30 02:00:46] -   100     51.6       72.6460    85.1099     173.4169   71.0417
[2021/08/30 02:01:42] -   101     55.7       72.3488    85.1115     173.4623   71.0000
[2021/08/30 02:02:33] -   102     50.7       70.8020    85.6203     181.3156   69.3333
[2021/08/30 02:03:24] -   103     51.2       71.3272    85.4742     174.0360   70.9583
[2021/08/30 02:04:15] -   104     51.6       70.1732    85.7820     192.9379   70.7500
[2021/08/30 02:05:08] -   105     51.5       69.3042    86.0443     175.0262   69.7083
[2021/08/30 02:06:02] -   106     52.4       69.5648    85.8857     177.6392   70.6667
[2021/08/30 02:06:53] -   107     51.0       70.0461    85.9124     181.3307   70.4167
[2021/08/30 02:07:43] -   108     50.0       73.0103    85.4052     177.9313   70.8750
[2021/08/30 02:08:33] -   109     50.0       67.7088    86.4337     181.6120   70.2917
[2021/08/30 02:09:25] -   110     50.6       67.2432    86.6394     176.2713   70.8333
[2021/08/30 02:10:18] -   111     50.7       67.5789    86.4337     188.3184   70.2500
[2021/08/30 02:11:08] -   112     49.9       67.2420    86.5060     186.4229   69.0000
[2021/08/30 02:12:08] -   113     60.1       68.5192    86.4133     185.1330   68.2500
[2021/08/30 02:12:58] -   114     50.3       65.3958    87.0336     179.6078   70.2500
[2021/08/30 02:13:52] -   115     51.7       66.8163    86.6756     182.7226   68.7917
[2021/08/30 02:14:42] -   116     50.4       65.5344    86.8153     186.4121   68.2917
