[2021/08/23 07:53:02] - Namespace(cuda='0', description='resnet50_adv', prefix='', seed=6869, batch_size=160, epochs=160, lr_max=0.001, target=None, iteration=20, step_size=0.005, epsilon=1, kernel_size=13, image_size=224, dataset_root='/tmp2/dataset/Restricted_ImageNet_A', ckpt_root='/tmp2/aislab/adv_ckpt', opt_level='O1')
[2021/08/23 07:53:02] - Epoch  Seconds    Train Loss  Train Acc    Test Loss  Test Acc
[2021/08/28 12:06:50] -   127   3494.5       71.6172    82.8942      78.9276   86.4167
[2021/08/28 13:05:04] -   128   3494.1       71.0329    83.0496      79.4472   86.4583
[2021/08/28 14:03:19] -   129   3495.0       70.4517    83.2428      78.3337   87.4167
[2021/08/28 15:01:32] -   130   3492.4       74.5354    82.3492      84.9976   85.8333
[2021/08/28 15:59:44] -   131   3491.6       75.0661    82.1482      80.1277   86.5417
[2021/08/28 16:57:58] -   132   3494.6       71.1991    83.1611      81.3558   86.2500
[2021/08/28 17:56:11] -   133   3492.9       78.7420    81.1573      78.1691   86.3333
[2021/08/28 18:54:26] -   134   3494.4       69.5893    83.4202      79.2703   86.7500
[2021/08/28 19:52:40] -   135   3494.2       67.8734    83.9683      80.6917   86.3750
[2021/08/28 20:50:54] -   136   3494.1       66.5644    84.0531      78.3323   86.4583
[2021/08/28 21:49:10] -   137   3495.5       66.0795    84.2604      79.3425   86.9583
[2021/08/28 22:47:24] -   138   3494.4       65.9630    84.2604      80.8234   86.4167
[2021/08/28 23:45:40] -   139   3495.1       65.7821    84.2321      77.2886   86.5417
[2021/08/29 00:43:55] -   140   3495.6       65.2426    84.4519      82.6986   86.2917
[2021/08/29 01:42:11] -   141   3495.6       64.0533    84.8351      80.0027   86.7083
[2021/08/29 02:40:26] -   142   3494.6       63.4662    84.8508      82.7425   86.2917
[2021/08/29 03:38:42] -   143   3495.9       63.1750    84.9011      79.8000   86.8333
[2021/08/29 04:36:57] -   144   3495.4       63.5860    84.8163      81.1688   86.7917
[2021/08/29 05:35:13] -   145   3495.9       62.1512    85.1994      84.6303   86.9167
[2021/08/29 06:33:28] -   146   3494.7       61.7795    85.2089      83.7305   86.4167
[2021/08/29 07:31:43] -   147   3495.3       61.8771    85.2387      81.3224   86.7500
[2021/08/29 08:29:58] -   148   3494.3       60.9654    85.5433      77.7093   87.3750
